Date,Temperature,Humidity,Wind speed,Pressure
2006-01,-2.549820788530466,0.8774193548387098,8.490412903225806,1028.1177419354835
2006-02,-1.3371031746031747,0.8825000000000003,9.471975000000002,980.6225000000002
2006-03,2.932078853046595,0.8296774193548386,13.16928064516129,1011.8929032258062
2006-04,10.229814814814814,0.8243333333333333,8.794356666666667,1013.6256666666668
2006-05,12.796774193548387,0.8290322580645162,7.604393548387095,1016.8170967741934
2006-06,16.034814814814812,0.8780000000000001,6.80547,1018.172
2006-07,19.276523297491046,0.8416129032258063,4.676790322580645,985.6083870967743
2006-08,16.844086021505376,0.8774193548387097,7.563364516129033,978.588064516129
2006-09,15.128703703703705,0.7976666666666666,7.549290000000001,814.8426666666668
2006-10,10.12885304659498,0.8487096774193547,7.830832258064516,1019.4590322580648
2006-11,5.266111111111112,0.8623333333333335,10.694693333333333,1020.7256666666667
2006-12,1.4102150537634406,0.9254838709677421,8.470158064516129,1029.8609677419356
2007-01,3.307168458781362,0.8522580645161291,12.44841612903226,1020.3190322580645
2007-02,2.881547619047619,0.8700000000000001,10.03605,1015.8435714285715
2007-03,6.388172043010752,0.7880645161290322,10.285303225806452,1016.5622580645162
2007-04,8.02537037037037,0.685,8.064490000000001,1019.9550000000002
2007-05,14.450896057347668,0.7529032258064517,10.009525806451613,1011.7906451612905
2007-06,17.665185185185187,0.7896666666666667,6.336960000000001,1013.0403333333336
2007-07,19.253763440860215,0.6203225806451613,7.894193548387099,1013.5603225806451
2007-08,19.940860215053764,0.6545161290322581,8.47431290322581,1013.5454838709678
2007-09,11.71111111111111,0.7769999999999999,8.836216666666665,1017.7506666666667
2007-10,8.425089605734767,0.8164516129032259,7.59971935483871,890.438064516129
2007-11,2.6996296296296296,0.8483333333333333,12.452276666666673,984.7503333333333
2007-12,-1.4392473118279574,0.8751612903225809,8.368364516129033,1026.2796774193546
2008-01,-0.3679211469534049,0.8593548387096775,10.9531935483871,1025.4306451612904
2008-02,1.3812260536398466,0.7589655172413794,9.912603448275863,1028.7441379310346
2008-03,5.179032258064515,0.7564516129032259,12.119664516129033,1008.7490322580646
2008-04,9.27462962962963,0.767,11.00971666666667,978.0649999999997
2008-05,13.484408602150534,0.7919354838709677,8.190225806451615,1015.2041935483873
2008-06,18.057407407407407,0.8086666666666668,7.477376666666667,1014.7333333333336
2008-07,18.399283154121864,0.7406451612903225,7.691125806451613,1013.955161290323
2008-08,19.149641577060937,0.6703225806451613,10.46551935483871,1014.4419354838708
2008-09,13.767407407407408,0.7729999999999998,7.650183333333334,1017.1306666666665
2008-10,10.044982078853046,0.8441935483870967,7.938338709677419,954.8729032258062
2008-11,5.290555555555557,0.8249999999999997,9.387910000000002,985.181
2008-12,2.335304659498208,0.8551612903225809,11.756116129032259,1020.8151612903226
2009-01,-2.113620071684588,0.8867741935483874,9.58209677419355,1018.6432258064514
2009-02,0.43650793650793646,0.8725000000000003,13.1675,1013.9857142857144
2009-03,4.301075268817204,0.7883870967741937,15.424838709677418,947.4161290322579
2009-04,10.833333333333336,0.6876666666666668,9.499000000000004,1016.3866666666667
2009-05,13.799283154121863,0.7361290322580645,9.867741935483869,1017.7290322580644
2009-06,15.607222222222227,0.8353333333333332,7.223533333333334,1013.7456666666669
2009-07,19.15770609318996,0.7541935483870967,7.634516129032258,1015.0451612903228
2009-08,19.982078853046595,0.7122580645161287,8.153870967741936,951.748387096774
2009-09,16.518518518518515,0.6950000000000001,8.479333333333335,1019.1000000000001
2009-10,9.838709677419354,0.8293548387096773,9.867741935483874,1016.8322580645164
2009-11,6.166666666666667,0.9010000000000001,8.103666666666667,1016.3933333333334
2009-12,1.7383512544802866,0.8687096774193549,12.516451612903229,979.0548387096774
2010-01,-1.719713261648746,0.9022580645161294,10.75739677419355,1016.5409677419353
2010-02,0.07222222222222253,0.8896428571428574,11.107850000000003,1009.0950000000003
2010-03,4.425448028673835,0.7635483870967741,12.082270967741934,1018.5225806451612
2010-04,9.237037037037036,0.8269999999999998,8.023166666666667,1017.9823333333333
2010-05,14.367921146953408,0.8664516129032256,10.91216451612903,912.6225806451613
2010-06,17.333888888888886,0.8976666666666666,9.267159999999999,1011.5093333333334
2010-07,19.77025089605734,0.897741935483871,6.658129032258064,1014.58
2010-08,18.213620071684595,0.9003225806451611,7.10113870967742,1014.5448387096773
2010-09,13.219814814814816,0.9280000000000002,8.040339999999999,1015.8333333333333
2010-10,6.916845878136202,0.8977419354838709,7.832909677419356,986.1274193548387
2010-11,6.891481481481482,0.9189999999999998,9.88862,1009.9990000000001
2010-12,-0.5767025089605733,0.920967741935484,12.307151612903228,981.4032258064516
2011-01,-0.7849462365591391,0.9400000000000002,8.81864516129032,1022.0674193548388
2011-02,-1.477182539682539,0.8949999999999999,10.0395,1021.3907142857142
2011-03,3.432795698924731,0.8835483870967742,8.223983870967745,990.3661290322583
2011-04,10.393148148148148,0.720333333333333,9.439966666666665,983.0936666666669
2011-05,13.237992831541217,0.8277419354838712,8.475870967741935,1017.9680645161291
2011-06,17.83611111111111,0.821,6.894556666666668,980.9206666666668
2011-07,18.119175627240143,0.8309677419354838,8.194900000000002,1010.9409677419352
2011-08,18.739247311827967,0.7903225806451613,6.775503225806452,1015.2461290322581
2011-09,16.17666666666667,0.7456666666666667,6.873626666666666,1017.2790000000001
2011-10,7.842293906810036,0.7851612903225806,8.67945806451613,1022.7703225806453
2011-11,0.5253703703703707,0.8693333333333335,6.48025,1028.0203333333334
2011-12,2.1596774193548396,0.8777419354838712,9.858912903225807,1019.3406451612905
2012-01,0.17544802867383505,0.8332258064516131,12.61045483870968,1020.3058064516126
2012-02,-6.4559386973180075,0.7979310344827585,9.16034482758621,1024.3862068965516
2012-03,4.103942652329749,0.6554838709677419,9.711935483870967,958.6806451612902
2012-04,10.088333333333333,0.7326666666666666,11.592536666666666,974.2146666666665
2012-05,14.139426523297493,0.7838709677419354,8.719448387096774,981.8193548387096
2012-06,17.957222222222224,0.7686666666666666,7.734976666666666,845.349
2012-07,21.046774193548387,0.6854838709677419,9.421096774193549,981.5412903225806
2012-08,18.635125448028674,0.6445161290322581,7.248116129032258,950.6854838709676
2012-09,16.64333333333333,0.686,9.471093333333332,1015.789666666667
2012-10,10.03440860215054,0.8958064516129032,9.277754838709678,1015.5929032258066
2012-11,6.502962962962964,0.8993333333333332,10.89326,1018.5509999999999
2012-12,-0.8448028673835126,0.8990322580645161,12.149787096774196,1016.7535483870965
2013-01,0.428494623655914,0.904193548387097,13.026458064516133,1014.0122580645159
2013-02,2.2708333333333335,0.8899999999999999,10.779525000000001,940.8782142857142
2013-03,2.941756272401434,0.8658064516129034,12.828583870967742,977.8899999999998
2013-04,9.654629629629627,0.8033333333333332,9.459286666666666,1015.7049999999998
2013-05,14.946774193548386,0.8474193548387097,8.75736129032258,1011.5312903225806
2013-06,16.699074074074073,0.904,7.616910000000002,1014.2746666666665
2013-07,17.90878136200717,0.820967741935484,7.329654838709678,1017.1141935483868
2013-08,19.185483870967747,0.720967741935484,7.463648387096775,1016.0161290322582
2013-09,12.571666666666665,0.7986666666666669,8.405809999999999,1016.1126666666663
2013-10,10.231541218637993,0.8396774193548389,8.253067741935483,1020.1629032258064
2013-11,6.53537037037037,0.8756666666666668,9.871446666666667,1016.272
2013-12,0.2722222222222224,0.8632258064516128,9.672983870967743,1027.0896774193548
2014-01,1.6845878136200718,0.8719354838709675,11.208196774193548,1015.9522580645162
2014-02,3.153174603174604,0.8557142857142858,11.704700000000003,1016.6728571428573
2014-03,6.491935483870967,0.7367741935483872,11.831941935483874,1016.5990322580645
2014-04,10.749629629629629,0.7846666666666666,10.290583333333338,1012.7593333333336
2014-05,13.037096774193547,0.8290322580645159,8.620251612903228,1013.101935483871
2014-06,16.138888888888886,0.7486666666666668,7.634620000000001,1015.2456666666668
2014-07,18.44426523297491,0.8461290322580642,7.780974193548388,1012.6370967741937
2014-08,17.463082437275986,0.846774193548387,7.075690322580646,1014.0332258064517
2014-09,14.917962962962966,0.8916666666666667,7.587393333333333,1016.539
2014-10,10.954659498207885,0.8961290322580646,8.057270967741935,1019.8209677419355
2014-11,6.095370370370371,0.8923333333333334,8.630673333333334,1019.6216666666667
2014-12,2.5951612903225807,0.8664516129032258,11.106922580645167,559.1561290322579
2015-01,1.2689964157706093,0.8516129032258066,12.737696774193553,852.4641935483872
2015-02,0.7043650793650791,0.863214285714286,9.688749999999999,1017.1510714285715
2015-03,4.84641577060932,0.7629032258064516,13.488683870967746,1020.8767741935483
2015-04,8.304074074074075,0.6826666666666668,11.54692,1017.8313333333334
2015-05,14.408602150537634,0.7958064516129032,9.733748387096776,1014.7603225806453
2015-06,16.79444444444444,0.7866666666666666,8.647310000000001,1017.0276666666667
2015-07,19.377956989247316,0.786451612903226,7.032583870967743,1015.4009677419356
2015-08,19.510035842293902,0.8206451612903224,5.535283870967741,1015.9429032258065
2015-09,16.015370370370373,0.8103333333333335,9.58272,914.5133333333337
2015-10,8.449820788530468,0.9090322580645163,8.8601935483871,1020.106451612903
2015-11,4.4292592592592595,0.8803333333333335,8.104740000000001,1020.9529999999999
2015-12,2.1630824372759854,0.9441935483870969,7.963267741935485,1032.3819354838708
2016-01,-1.2415770609318995,0.9016129032258067,10.783883870967744,1018.3187096774192
2016-02,4.423371647509578,0.8951724137931035,12.056124137931034,1015.1341379310346
2016-03,5.109856630824374,0.8629032258064514,9.622087096774193,1013.7093548387095
2016-04,10.66203703703704,0.7473333333333333,12.210776666666666,1012.6113333333335
2016-05,13.1573476702509,0.8254838709677419,7.507793548387101,1013.0274193548387
2016-06,17.972037037037037,0.8606666666666666,8.131573333333334,1013.3933333333334
2016-07,19.100179211469527,0.816774193548387,6.648261290322581,1015.6067741935484
2016-08,18.363978494623655,0.7993548387096775,7.09854193548387,1018.0764516129032
2016-09,15.087777777777777,0.8159999999999997,4.6174800000000005,1018.3496666666665
2016-10,8.487992831541222,0.8516129032258064,10.896583870967742,1020.696129032258
2016-11,3.7598148148148147,0.921,9.06269,1019.5690000000001
2016-12,0.17670250896057335,0.9400000000000004,9.521851612903227,1020.1887096774194
